name,category,date,amount_liters,created_at
Suco de uva adoçado,SUCO,1990-12-21,-,2025-01-04 06:08:41.795902
Suco de uva orgânico,SUCO,1990-12-21,-,2025-01-04 06:08:41.828569
Suco de uva reconstituído,SUCO,1990-12-21,-,2025-01-04 06:08:41.863298
DERIVADOS,DERIVADOS,1990-12-21,16.191.621,2025-01-04 06:08:41.899785
Espumante,DERIVADOS,1990-12-21,-,2025-01-04 06:08:41.930680
Espumante moscatel,DERIVADOS,1990-12-21,-,2025-01-04 06:08:41.981821
Base espumante,DERIVADOS,1990-12-21,-,2025-01-04 06:08:42.013635
Base espumante moscatel,DERIVADOS,1990-12-21,-,2025-01-04 06:08:42.064124
Base Champenoise champanha,DERIVADOS,1990-12-21,-,2025-01-04 06:08:42.103428
Base Charmat champanha,DERIVADOS,1990-12-21,-,2025-01-04 06:08:42.137246
Bebida de uva,DERIVADOS,1990-12-21,-,2025-01-04 06:08:42.170133
Polpa de uva,DERIVADOS,1990-12-21,-,2025-01-04 06:08:42.204986
Mosto simples,DERIVADOS,1990-12-21,13.307.690,2025-01-04 06:08:42.239786
Mosto concentrado,DERIVADOS,1990-12-21,1.098.250,2025-01-04 06:08:42.276359
Mosto de uva com bagaço,DERIVADOS,1990-12-21,-,2025-01-04 06:08:42.314867
Mosto dessulfitado,DERIVADOS,1990-12-21,-,2025-01-04 06:08:42.346600
Mistelas,DERIVADOS,1990-12-21,149.000,2025-01-04 06:08:42.375728
Néctar de uva,DERIVADOS,1990-12-21,-,2025-01-04 06:08:42.407172
Licorosos,DERIVADOS,1990-12-21,24.300,2025-01-04 06:08:42.588617
Compostos,DERIVADOS,1990-12-21,-,2025-01-04 06:08:42.625225
Jeropiga,DERIVADOS,1990-12-21,-,2025-01-04 06:08:42.656079
Filtrado,DERIVADOS,1990-12-21,11.000,2025-01-04 06:08:42.686914
Frisante,DERIVADOS,1990-12-21,-,2025-01-04 06:08:42.718057
Vinho leve,DERIVADOS,1990-12-21,264.000,2025-01-04 06:08:42.747825
Vinho licoroso,DERIVADOS,1990-12-21,-,2025-01-04 06:08:42.778234
Brandy,DERIVADOS,1990-12-21,-,2025-01-04 06:08:42.809975
Destilado,DERIVADOS,1990-12-21,-,2025-01-04 06:08:42.837211
Bagaceira,DERIVADOS,1990-12-21,55.000,2025-01-04 06:08:42.866103
Licor de bagaceira,DERIVADOS,1990-12-21,-,2025-01-04 06:08:42.894112
Vinagre,DERIVADOS,1990-12-21,-,2025-01-04 06:08:42.920709
Borra líquida,DERIVADOS,1990-12-21,1.282.381,2025-01-04 06:08:42.947460
Borra seca,DERIVADOS,1990-12-21,-,2025-01-04 06:08:42.976435
Vinho Composto,DERIVADOS,1990-12-21,-,2025-01-04 06:08:43.019396
Pisco,DERIVADOS,1990-12-21,-,2025-01-04 06:08:43.054825
Vinho orgânico,DERIVADOS,1990-12-21,-,2025-01-04 06:08:43.085548
Espumante orgânico,DERIVADOS,1990-12-21,-,2025-01-04 06:08:43.117379
Destilado alcoólico simples de bagaceira,DERIVADOS,1990-12-21,-,2025-01-04 06:08:43.147529
Vinho acidificado,DERIVADOS,1990-12-21,-,2025-01-04 06:08:43.179558
Mosto parcialmente fermentado,DERIVADOS,1990-12-21,-,2025-01-04 06:08:43.211377
Outros derivados,DERIVADOS,1990-12-21,-,2025-01-04 06:08:43.248741
Total,Total,1990-12-21,310.852.196,2025-01-04 06:08:43.297373
VINHO DE MESA,VINHO DE MESA,1991-12-21,126.768.254,2025-01-04 06:08:47.145131
Tinto,VINHO DE MESA,1991-12-21,90.320.836,2025-01-04 06:08:47.188728
Branco,VINHO DE MESA,1991-12-21,25.046.588,2025-01-04 06:08:47.257411
Rosado,VINHO DE MESA,1991-12-21,11.400.830,2025-01-04 06:08:47.292480
VINHO FINO DE MESA (VINIFERA),VINHO FINO DE MESA (VINIFERA),1991-12-21,45.519.167,2025-01-04 06:08:47.336365
Tinto,VINHO FINO DE MESA (VINIFERA),1991-12-21,12.001.895,2025-01-04 06:08:47.381373
Branco,VINHO FINO DE MESA (VINIFERA),1991-12-21,33.307.472,2025-01-04 06:08:47.410927
Rosado,VINHO FINO DE MESA (VINIFERA),1991-12-21,209.800,2025-01-04 06:08:47.442593
SUCO,SUCO,1991-12-21,11.324.462,2025-01-04 06:08:47.592207
Suco de uva integral,SUCO,1991-12-21,3.609.000,2025-01-04 06:08:47.712978
Suco de uva concentrado,SUCO,1991-12-21,7.715.462,2025-01-04 06:08:47.744104
Suco de uva adoçado,SUCO,1991-12-21,-,2025-01-04 06:08:47.815173
Suco de uva orgânico,SUCO,1991-12-21,-,2025-01-04 06:08:47.885109
Suco de uva reconstituído,SUCO,1991-12-21,-,2025-01-04 06:08:47.913892
DERIVADOS,DERIVADOS,1991-12-21,20.352.398,2025-01-04 06:08:47.987556
Espumante,DERIVADOS,1991-12-21,-,2025-01-04 06:08:48.021675
Espumante moscatel,DERIVADOS,1991-12-21,-,2025-01-04 06:08:48.115318
Base espumante,DERIVADOS,1991-12-21,-,2025-01-04 06:08:48.244835
Base espumante moscatel,DERIVADOS,1991-12-21,-,2025-01-04 06:08:48.385455
Base Champenoise champanha,DERIVADOS,1991-12-21,-,2025-01-04 06:08:48.591096
Base Charmat champanha,DERIVADOS,1991-12-21,-,2025-01-04 06:08:48.623002
Bebida de uva,DERIVADOS,1991-12-21,-,2025-01-04 06:08:48.827105
Polpa de uva,DERIVADOS,1991-12-21,-,2025-01-04 06:08:48.894091
Mosto simples,DERIVADOS,1991-12-21,17.407.568,2025-01-04 06:08:48.923574
Mosto concentrado,DERIVADOS,1991-12-21,921.400,2025-01-04 06:08:49.116571
Mosto de uva com bagaço,DERIVADOS,1991-12-21,-,2025-01-04 06:08:49.376808
Mosto dessulfitado,DERIVADOS,1991-12-21,-,2025-01-04 06:08:49.922317
Mistelas,DERIVADOS,1991-12-21,-,2025-01-04 06:08:50.059851
Néctar de uva,DERIVADOS,1991-12-21,-,2025-01-04 06:08:50.096738
Licorosos,DERIVADOS,1991-12-21,11.500,2025-01-04 06:08:50.129298
Compostos,DERIVADOS,1991-12-21,-,2025-01-04 06:08:50.162532
Jeropiga,DERIVADOS,1991-12-21,-,2025-01-04 06:08:50.309395
Filtrado,DERIVADOS,1991-12-21,18.000,2025-01-04 06:08:50.493261
Frisante,DERIVADOS,1991-12-21,-,2025-01-04 06:08:50.651558
Vinho leve,DERIVADOS,1991-12-21,192.800,2025-01-04 06:08:50.682908
Vinho licoroso,DERIVADOS,1991-12-21,-,2025-01-04 06:08:50.713260
Brandy,DERIVADOS,1991-12-21,-,2025-01-04 06:08:50.740156
Destilado,DERIVADOS,1991-12-21,-,2025-01-04 06:08:50.768450
Bagaceira,DERIVADOS,1991-12-21,15.000,2025-01-04 06:08:50.797521
Licor de bagaceira,DERIVADOS,1991-12-21,-,2025-01-04 06:08:50.825709
Vinagre,DERIVADOS,1991-12-21,-,2025-01-04 06:08:50.853141
Borra líquida,DERIVADOS,1991-12-21,1.649.130,2025-01-04 06:08:50.881440
Borra seca,DERIVADOS,1991-12-21,-,2025-01-04 06:08:50.914290
Vinho Composto,DERIVADOS,1991-12-21,-,2025-01-04 06:08:50.939030
Pisco,DERIVADOS,1991-12-21,-,2025-01-04 06:08:50.963615
Vinho orgânico,DERIVADOS,1991-12-21,137.000,2025-01-04 06:08:50.990319
Espumante orgânico,DERIVADOS,1991-12-21,-,2025-01-04 06:08:51.020147
Destilado alcoólico simples de bagaceira,DERIVADOS,1991-12-21,-,2025-01-04 06:08:51.055144
Vinho acidificado,DERIVADOS,1991-12-21,-,2025-01-04 06:08:51.088309
Mosto parcialmente fermentado,DERIVADOS,1991-12-21,-,2025-01-04 06:08:51.122035
Outros derivados,DERIVADOS,1991-12-21,-,2025-01-04 06:08:51.158274
Total,Total,1991-12-21,203.964.281,2025-01-04 06:08:51.189287
VINHO DE MESA,VINHO DE MESA,1992-12-21,163.248.419,2025-01-04 06:09:55.137070
Tinto,VINHO DE MESA,1992-12-21,118.638.894,2025-01-04 06:09:55.171600
Branco,VINHO DE MESA,1992-12-21,25.446.255,2025-01-04 06:09:55.205708
Rosado,VINHO DE MESA,1992-12-21,19.163.270,2025-01-04 06:09:55.263681
VINHO FINO DE MESA (VINIFERA),VINHO FINO DE MESA (VINIFERA),1992-12-21,52.612.778,2025-01-04 06:09:55.310460
Tinto,VINHO FINO DE MESA (VINIFERA),1992-12-21,13.449.911,2025-01-04 06:09:55.346184
Branco,VINHO FINO DE MESA (VINIFERA),1992-12-21,38.856.367,2025-01-04 06:09:55.380073
Rosado,VINHO FINO DE MESA (VINIFERA),1992-12-21,306.500,2025-01-04 06:09:55.412283
SUCO,SUCO,1992-12-21,10.797.624,2025-01-04 06:09:55.449462
Suco de uva integral,SUCO,1992-12-21,4.033.698,2025-01-04 06:09:55.479045
Suco de uva concentrado,SUCO,1992-12-21,6.763.926,2025-01-04 06:09:55.513991
Suco de uva adoçado,SUCO,1992-12-21,-,2025-01-04 06:09:55.544133
Suco de uva orgânico,SUCO,1992-12-21,-,2025-01-04 06:09:55.579243
Suco de uva reconstituído,SUCO,1992-12-21,-,2025-01-04 06:09:55.612868
DERIVADOS,DERIVADOS,1992-12-21,29.469.940,2025-01-04 06:09:55.657476
Espumante,DERIVADOS,1992-12-21,11.000,2025-01-04 06:09:55.693772
Espumante moscatel,DERIVADOS,1992-12-21,-,2025-01-04 06:09:55.727071
Base espumante,DERIVADOS,1992-12-21,-,2025-01-04 06:09:55.761218
Base espumante moscatel,DERIVADOS,1992-12-21,-,2025-01-04 06:09:55.797754
Base Champenoise champanha,DERIVADOS,1992-12-21,-,2025-01-04 06:09:55.833473
Base Charmat champanha,DERIVADOS,1992-12-21,-,2025-01-04 06:09:55.865260
Bebida de uva,DERIVADOS,1992-12-21,-,2025-01-04 06:09:55.897375
Polpa de uva,DERIVADOS,1992-12-21,-,2025-01-04 06:09:55.929019
Mosto simples,DERIVADOS,1992-12-21,27.491.540,2025-01-04 06:09:55.962994
Mosto concentrado,DERIVADOS,1992-12-21,288.900,2025-01-04 06:09:55.995944
Mosto de uva com bagaço,DERIVADOS,1992-12-21,-,2025-01-04 06:09:56.033419
Mosto dessulfitado,DERIVADOS,1992-12-21,-,2025-01-04 06:09:56.076207
Mistelas,DERIVADOS,1992-12-21,-,2025-01-04 06:09:56.150466
Néctar de uva,DERIVADOS,1992-12-21,-,2025-01-04 06:09:56.180686
Licorosos,DERIVADOS,1992-12-21,7.800,2025-01-04 06:09:56.225684
Compostos,DERIVADOS,1992-12-21,-,2025-01-04 06:09:56.257438
Jeropiga,DERIVADOS,1992-12-21,60.000,2025-01-04 06:09:56.299197
Filtrado,DERIVADOS,1992-12-21,11.000,2025-01-04 06:09:56.331043
Frisante,DERIVADOS,1992-12-21,-,2025-01-04 06:09:56.377547
Vinho leve,DERIVADOS,1992-12-21,144.500,2025-01-04 06:09:56.414154
Vinho licoroso,DERIVADOS,1992-12-21,-,2025-01-04 06:09:56.446828
Brandy,DERIVADOS,1992-12-21,-,2025-01-04 06:09:56.478996
Destilado,DERIVADOS,1992-12-21,-,2025-01-04 06:09:56.515823
Bagaceira,DERIVADOS,1992-12-21,10.000,2025-01-04 06:09:56.554080
Licor de bagaceira,DERIVADOS,1992-12-21,-,2025-01-04 06:09:56.581898
Vinagre,DERIVADOS,1992-12-21,45.000,2025-01-04 06:09:56.612417
Borra líquida,DERIVADOS,1992-12-21,1.400.200,2025-01-04 06:09:56.644141
Borra seca,DERIVADOS,1992-12-21,-,2025-01-04 06:09:56.679199
Vinho Composto,DERIVADOS,1992-12-21,-,2025-01-04 06:09:56.710029
Pisco,DERIVADOS,1992-12-21,-,2025-01-04 06:09:56.741781
Vinho orgânico,DERIVADOS,1992-12-21,-,2025-01-04 06:09:56.769204
Espumante orgânico,DERIVADOS,1992-12-21,-,2025-01-04 06:09:56.800507
Destilado alcoólico simples de bagaceira,DERIVADOS,1992-12-21,-,2025-01-04 06:09:56.830426
Vinho acidificado,DERIVADOS,1992-12-21,-,2025-01-04 06:09:56.857161
Mosto parcialmente fermentado,DERIVADOS,1992-12-21,-,2025-01-04 06:09:56.884969
Outros derivados,DERIVADOS,1992-12-21,-,2025-01-04 06:09:56.913177
Total,Total,1992-12-21,256.128.761,2025-01-04 06:09:56.944622
VINHO DE MESA,VINHO DE MESA,1993-12-21,171.754.995,2025-01-04 06:10:00.338766
Tinto,VINHO DE MESA,1993-12-21,125.172.218,2025-01-04 06:10:00.374634
Branco,VINHO DE MESA,1993-12-21,31.986.075,2025-01-04 06:10:00.410119
Rosado,VINHO DE MESA,1993-12-21,14.596.702,2025-01-04 06:10:00.444770
VINHO FINO DE MESA (VINIFERA),VINHO FINO DE MESA (VINIFERA),1993-12-21,53.054.225,2025-01-04 06:10:00.497479
Tinto,VINHO FINO DE MESA (VINIFERA),1993-12-21,12.119.485,2025-01-04 06:10:00.531077
Branco,VINHO FINO DE MESA (VINIFERA),1993-12-21,40.415.898,2025-01-04 06:10:00.563041
Rosado,VINHO FINO DE MESA (VINIFERA),1993-12-21,518.842,2025-01-04 06:10:00.594880
SUCO,SUCO,1993-12-21,12.031.753,2025-01-04 06:10:00.632061
Suco de uva integral,SUCO,1993-12-21,3.800.800,2025-01-04 06:10:00.664231
Suco de uva concentrado,SUCO,1993-12-21,8.230.953,2025-01-04 06:10:00.695841
Suco de uva adoçado,SUCO,1993-12-21,-,2025-01-04 06:10:00.731765
Suco de uva orgânico,SUCO,1993-12-21,-,2025-01-04 06:10:00.767895
Suco de uva reconstituído,SUCO,1993-12-21,-,2025-01-04 06:10:00.804587
DERIVADOS,DERIVADOS,1993-12-21,17.573.100,2025-01-04 06:10:00.845514
Espumante,DERIVADOS,1993-12-21,-,2025-01-04 06:10:00.877459
Espumante moscatel,DERIVADOS,1993-12-21,-,2025-01-04 06:10:00.912865
Base espumante,DERIVADOS,1993-12-21,-,2025-01-04 06:10:00.948828
Base espumante moscatel,DERIVADOS,1993-12-21,-,2025-01-04 06:10:00.983522
Base Champenoise champanha,DERIVADOS,1993-12-21,-,2025-01-04 06:10:01.017269
Base Charmat champanha,DERIVADOS,1993-12-21,-,2025-01-04 06:10:01.057744
Bebida de uva,DERIVADOS,1993-12-21,-,2025-01-04 06:10:01.112308
Polpa de uva,DERIVADOS,1993-12-21,-,2025-01-04 06:10:01.152901
Mosto simples,DERIVADOS,1993-12-21,17.218.000,2025-01-04 06:10:01.213930
Mosto concentrado,DERIVADOS,1993-12-21,355.100,2025-01-04 06:10:01.244283
Mosto de uva com bagaço,DERIVADOS,1993-12-21,-,2025-01-04 06:10:01.273527
Mosto dessulfitado,DERIVADOS,1993-12-21,-,2025-01-04 06:10:01.302088
Mistelas,DERIVADOS,1993-12-21,-,2025-01-04 06:10:01.348373
Néctar de uva,DERIVADOS,1993-12-21,-,2025-01-04 06:10:01.383076
Licorosos,DERIVADOS,1993-12-21,-,2025-01-04 06:10:01.411563
Compostos,DERIVADOS,1993-12-21,-,2025-01-04 06:10:01.437012
Jeropiga,DERIVADOS,1993-12-21,-,2025-01-04 06:10:01.464872
Filtrado,DERIVADOS,1993-12-21,-,2025-01-04 06:10:01.499296
Frisante,DERIVADOS,1993-12-21,-,2025-01-04 06:10:01.531151
Vinho leve,DERIVADOS,1993-12-21,-,2025-01-04 06:10:01.559849
Vinho licoroso,DERIVADOS,1993-12-21,-,2025-01-04 06:10:01.593398
Brandy,DERIVADOS,1993-12-21,-,2025-01-04 06:10:01.624671
Destilado,DERIVADOS,1993-12-21,-,2025-01-04 06:10:01.652219
Bagaceira,DERIVADOS,1993-12-21,-,2025-01-04 06:10:01.678874
Licor de bagaceira,DERIVADOS,1993-12-21,-,2025-01-04 06:10:01.708197
Vinagre,DERIVADOS,1993-12-21,-,2025-01-04 06:10:01.735728
Borra líquida,DERIVADOS,1993-12-21,-,2025-01-04 06:10:01.763909
Borra seca,DERIVADOS,1993-12-21,-,2025-01-04 06:10:01.792099
Vinho Composto,DERIVADOS,1993-12-21,-,2025-01-04 06:10:01.818840
Pisco,DERIVADOS,1993-12-21,-,2025-01-04 06:10:01.849543
Vinho orgânico,DERIVADOS,1993-12-21,-,2025-01-04 06:10:01.879678
Espumante orgânico,DERIVADOS,1993-12-21,-,2025-01-04 06:10:01.909494
Destilado alcoólico simples de bagaceira,DERIVADOS,1993-12-21,-,2025-01-04 06:10:01.939754
Vinho acidificado,DERIVADOS,1993-12-21,-,2025-01-04 06:10:01.968705
Mosto parcialmente fermentado,DERIVADOS,1993-12-21,-,2025-01-04 06:10:01.997748
Outros derivados,DERIVADOS,1993-12-21,-,2025-01-04 06:10:02.039944
Total,Total,1993-12-21,254.414.073,2025-01-04 06:10:02.073711
VINHO DE MESA,VINHO DE MESA,1994-12-21,202.073.263,2025-01-04 06:18:09.488538
Tinto,VINHO DE MESA,1994-12-21,161.479.717,2025-01-04 06:18:09.517896
Branco,VINHO DE MESA,1994-12-21,28.291.853,2025-01-04 06:18:09.545401
Rosado,VINHO DE MESA,1994-12-21,12.301.693,2025-01-04 06:18:09.573200
VINHO FINO DE MESA (VINIFERA),VINHO FINO DE MESA (VINIFERA),1994-12-21,58.733.741,2025-01-04 06:18:09.605703
Tinto,VINHO FINO DE MESA (VINIFERA),1994-12-21,15.646.861,2025-01-04 06:18:09.630229
Branco,VINHO FINO DE MESA (VINIFERA),1994-12-21,42.419.680,2025-01-04 06:18:09.656267
Rosado,VINHO FINO DE MESA (VINIFERA),1994-12-21,667.200,2025-01-04 06:18:09.682236
SUCO,SUCO,1994-12-21,13.343.721,2025-01-04 06:18:09.716236
Suco de uva integral,SUCO,1994-12-21,3.884.000,2025-01-04 06:18:09.741900
Suco de uva concentrado,SUCO,1994-12-21,9.459.721,2025-01-04 06:18:09.770495
Suco de uva adoçado,SUCO,1994-12-21,-,2025-01-04 06:18:09.799356
Suco de uva orgânico,SUCO,1994-12-21,-,2025-01-04 06:18:09.826440
Suco de uva reconstituído,SUCO,1994-12-21,-,2025-01-04 06:18:09.853065
DERIVADOS,DERIVADOS,1994-12-21,16.053.642,2025-01-04 06:18:09.885774
Espumante,DERIVADOS,1994-12-21,-,2025-01-04 06:18:09.913202
Espumante moscatel,DERIVADOS,1994-12-21,-,2025-01-04 06:18:09.943806
Base espumante,DERIVADOS,1994-12-21,-,2025-01-04 06:18:09.970986
Base espumante moscatel,DERIVADOS,1994-12-21,-,2025-01-04 06:18:09.996600
Base Champenoise champanha,DERIVADOS,1994-12-21,-,2025-01-04 06:18:10.036100
Base Charmat champanha,DERIVADOS,1994-12-21,-,2025-01-04 06:18:10.068729
Bebida de uva,DERIVADOS,1994-12-21,-,2025-01-04 06:18:10.103324
Polpa de uva,DERIVADOS,1994-12-21,-,2025-01-04 06:18:10.139910
Mosto simples,DERIVADOS,1994-12-21,10.972.700,2025-01-04 06:18:10.173321
Mosto concentrado,DERIVADOS,1994-12-21,335.500,2025-01-04 06:18:10.207623
Mosto de uva com bagaço,DERIVADOS,1994-12-21,-,2025-01-04 06:18:10.240095
Mosto dessulfitado,DERIVADOS,1994-12-21,-,2025-01-04 06:18:10.273350
Mistelas,DERIVADOS,1994-12-21,-,2025-01-04 06:18:10.307200
Néctar de uva,DERIVADOS,1994-12-21,-,2025-01-04 06:18:10.339333
Licorosos,DERIVADOS,1994-12-21,-,2025-01-04 06:18:10.369581
Compostos,DERIVADOS,1994-12-21,-,2025-01-04 06:18:10.398512
Jeropiga,DERIVADOS,1994-12-21,-,2025-01-04 06:18:10.424864
Filtrado,DERIVADOS,1994-12-21,-,2025-01-04 06:18:10.450844
Frisante,DERIVADOS,1994-12-21,-,2025-01-04 06:18:10.476881
Vinho leve,DERIVADOS,1994-12-21,-,2025-01-04 06:18:10.506032
Vinho licoroso,DERIVADOS,1994-12-21,-,2025-01-04 06:18:10.531867
Brandy,DERIVADOS,1994-12-21,-,2025-01-04 06:18:10.558298
Destilado,DERIVADOS,1994-12-21,-,2025-01-04 06:18:10.586679
Bagaceira,DERIVADOS,1994-12-21,-,2025-01-04 06:18:10.613671
Licor de bagaceira,DERIVADOS,1994-12-21,-,2025-01-04 06:18:10.639543
Vinagre,DERIVADOS,1994-12-21,-,2025-01-04 06:18:10.669726
Borra líquida,DERIVADOS,1994-12-21,-,2025-01-04 06:18:10.695858
Borra seca,DERIVADOS,1994-12-21,-,2025-01-04 06:18:10.723960
Vinho Composto,DERIVADOS,1994-12-21,-,2025-01-04 06:18:10.751395
Pisco,DERIVADOS,1994-12-21,-,2025-01-04 06:18:10.781912
Vinho orgânico,DERIVADOS,1994-12-21,4.745.442,2025-01-04 06:18:10.815107
Espumante orgânico,DERIVADOS,1994-12-21,-,2025-01-04 06:18:10.845420
Destilado alcoólico simples de bagaceira,DERIVADOS,1994-12-21,-,2025-01-04 06:18:10.872112
Vinho acidificado,DERIVADOS,1994-12-21,-,2025-01-04 06:18:10.898669
Mosto parcialmente fermentado,DERIVADOS,1994-12-21,-,2025-01-04 06:18:10.924757
Outros derivados,DERIVADOS,1994-12-21,-,2025-01-04 06:18:10.949055
Total,Total,1994-12-21,290.204.367,2025-01-04 06:18:10.972934
VINHO DE MESA,VINHO DE MESA,1995-12-21,214.788.304,2025-01-04 06:18:14.255202
Tinto,VINHO DE MESA,1995-12-21,167.174.017,2025-01-04 06:18:14.287300
Branco,VINHO DE MESA,1995-12-21,15.472.732,2025-01-04 06:18:14.332814
Rosado,VINHO DE MESA,1995-12-21,32.141.555,2025-01-04 06:18:14.377585
VINHO FINO DE MESA (VINIFERA),VINHO FINO DE MESA (VINIFERA),1995-12-21,47.126.229,2025-01-04 06:18:14.415614
Tinto,VINHO FINO DE MESA (VINIFERA),1995-12-21,11.924.291,2025-01-04 06:18:14.443395
Branco,VINHO FINO DE MESA (VINIFERA),1995-12-21,34.209.738,2025-01-04 06:18:14.470164
Rosado,VINHO FINO DE MESA (VINIFERA),1995-12-21,992.200,2025-01-04 06:18:14.497452
SUCO,SUCO,1995-12-21,12.893.959,2025-01-04 06:18:14.530134
Suco de uva integral,SUCO,1995-12-21,4.123.776,2025-01-04 06:18:14.555996
Suco de uva concentrado,SUCO,1995-12-21,8.770.183,2025-01-04 06:18:14.583104
Suco de uva adoçado,SUCO,1995-12-21,-,2025-01-04 06:18:14.608654
Suco de uva orgânico,SUCO,1995-12-21,-,2025-01-04 06:18:14.635654
Suco de uva reconstituído,SUCO,1995-12-21,-,2025-01-04 06:18:14.661316
DERIVADOS,DERIVADOS,1995-12-21,23.637.100,2025-01-04 06:18:14.692639
Espumante,DERIVADOS,1995-12-21,-,2025-01-04 06:18:14.717303
Espumante moscatel,DERIVADOS,1995-12-21,-,2025-01-04 06:18:14.743513
Base espumante,DERIVADOS,1995-12-21,-,2025-01-04 06:18:14.767953
Base espumante moscatel,DERIVADOS,1995-12-21,-,2025-01-04 06:18:14.793198
Base Champenoise champanha,DERIVADOS,1995-12-21,-,2025-01-04 06:18:14.818533
Base Charmat champanha,DERIVADOS,1995-12-21,-,2025-01-04 06:18:14.844724
Bebida de uva,DERIVADOS,1995-12-21,-,2025-01-04 06:18:14.876320
Polpa de uva,DERIVADOS,1995-12-21,-,2025-01-04 06:18:14.903866
Mosto simples,DERIVADOS,1995-12-21,20.917.600,2025-01-04 06:18:14.927851
Mosto concentrado,DERIVADOS,1995-12-21,265.000,2025-01-04 06:18:14.953326
Mosto de uva com bagaço,DERIVADOS,1995-12-21,-,2025-01-04 06:18:14.986470
Mosto dessulfitado,DERIVADOS,1995-12-21,-,2025-01-04 06:18:15.017416
Mistelas,DERIVADOS,1995-12-21,-,2025-01-04 06:18:15.050472
Néctar de uva,DERIVADOS,1995-12-21,-,2025-01-04 06:18:15.091417
Licorosos,DERIVADOS,1995-12-21,-,2025-01-04 06:18:15.122724
Compostos,DERIVADOS,1995-12-21,-,2025-01-04 06:18:15.152611
Jeropiga,DERIVADOS,1995-12-21,-,2025-01-04 06:18:15.182671
Filtrado,DERIVADOS,1995-12-21,-,2025-01-04 06:18:15.222307
Frisante,DERIVADOS,1995-12-21,-,2025-01-04 06:18:15.253308
Vinho leve,DERIVADOS,1995-12-21,-,2025-01-04 06:18:15.284819
Vinho licoroso,DERIVADOS,1995-12-21,-,2025-01-04 06:18:15.317325
Brandy,DERIVADOS,1995-12-21,-,2025-01-04 06:18:15.351454
Destilado,DERIVADOS,1995-12-21,-,2025-01-04 06:18:15.384752
Bagaceira,DERIVADOS,1995-12-21,-,2025-01-04 06:18:15.413101
Licor de bagaceira,DERIVADOS,1995-12-21,-,2025-01-04 06:18:15.439257
Vinagre,DERIVADOS,1995-12-21,-,2025-01-04 06:18:15.464522
Borra líquida,DERIVADOS,1995-12-21,-,2025-01-04 06:18:15.492294
Borra seca,DERIVADOS,1995-12-21,-,2025-01-04 06:18:15.518816
Vinho Composto,DERIVADOS,1995-12-21,-,2025-01-04 06:18:15.543354
Pisco,DERIVADOS,1995-12-21,-,2025-01-04 06:18:15.569308
Vinho orgânico,DERIVADOS,1995-12-21,2.454.500,2025-01-04 06:18:15.594518
Espumante orgânico,DERIVADOS,1995-12-21,-,2025-01-04 06:18:15.622098
Destilado alcoólico simples de bagaceira,DERIVADOS,1995-12-21,-,2025-01-04 06:18:15.648122
Vinho acidificado,DERIVADOS,1995-12-21,-,2025-01-04 06:18:15.676032
Mosto parcialmente fermentado,DERIVADOS,1995-12-21,-,2025-01-04 06:18:15.702629
Outros derivados,DERIVADOS,1995-12-21,-,2025-01-04 06:18:15.727688
Total,Total,1995-12-21,298.445.592,2025-01-04 06:18:15.752392
VINHO DE MESA,VINHO DE MESA,1996-12-21,152.917.771,2025-01-04 06:18:19.083356
Tinto,VINHO DE MESA,1996-12-21,115.896.909,2025-01-04 06:18:19.145730
Branco,VINHO DE MESA,1996-12-21,24.073.622,2025-01-04 06:18:19.177610
Rosado,VINHO DE MESA,1996-12-21,12.947.240,2025-01-04 06:18:19.225910
VINHO FINO DE MESA (VINIFERA),VINHO FINO DE MESA (VINIFERA),1996-12-21,45.325.058,2025-01-04 06:18:19.266870
Tinto,VINHO FINO DE MESA (VINIFERA),1996-12-21,12.819.866,2025-01-04 06:18:19.302348
Branco,VINHO FINO DE MESA (VINIFERA),1996-12-21,31.893.892,2025-01-04 06:18:19.334513
Rosado,VINHO FINO DE MESA (VINIFERA),1996-12-21,611.300,2025-01-04 06:18:19.364891
SUCO,SUCO,1996-12-21,9.189.900,2025-01-04 06:18:19.399267
Suco de uva integral,SUCO,1996-12-21,2.407.900,2025-01-04 06:18:19.426256
Suco de uva concentrado,SUCO,1996-12-21,6.782.000,2025-01-04 06:18:19.452689
Suco de uva adoçado,SUCO,1996-12-21,-,2025-01-04 06:18:19.479864
Suco de uva orgânico,SUCO,1996-12-21,-,2025-01-04 06:18:19.506155
Suco de uva reconstituído,SUCO,1996-12-21,-,2025-01-04 06:18:19.531218
DERIVADOS,DERIVADOS,1996-12-21,12.754.798,2025-01-04 06:18:19.561282
Espumante,DERIVADOS,1996-12-21,-,2025-01-04 06:18:19.586967
Espumante moscatel,DERIVADOS,1996-12-21,-,2025-01-04 06:18:19.611073
Base espumante,DERIVADOS,1996-12-21,-,2025-01-04 06:18:19.636118
Base espumante moscatel,DERIVADOS,1996-12-21,-,2025-01-04 06:18:19.661424
Base Champenoise champanha,DERIVADOS,1996-12-21,-,2025-01-04 06:18:19.688038
Base Charmat champanha,DERIVADOS,1996-12-21,-,2025-01-04 06:18:19.714533
Bebida de uva,DERIVADOS,1996-12-21,-,2025-01-04 06:18:19.741765
Polpa de uva,DERIVADOS,1996-12-21,-,2025-01-04 06:18:19.770692
Mosto simples,DERIVADOS,1996-12-21,12.111.372,2025-01-04 06:18:19.797014
